,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2018-12-04 00:00:00,0.00044269563,1.4156636,0.04482721,0.21081738,-0.0005062082,-0.010154022,0.32643524,-1.0,-0.50582325
1,2018-12-04 00:00:01,0.00084218977,1.4198276,0.039310876,0.18506637,0.00012530462,0.0126320245,0.24710454,-1.0,-0.43305174
2,2018-12-04 00:00:02,0.0012430191,1.423392,0.039441086,0.15842699,0.00075570826,0.012609379,0.16376376,-1.0,-0.4300667
3,2018-12-04 00:00:03,0.0016444207,1.4263566,0.0395011,0.13175575,0.0013859553,0.012606023,0.07659394,-1.0,-0.4266286
4,2018-12-04 00:00:04,0.0020457269,1.4287211,0.03948776,0.105087206,0.0020161557,0.012605275,-0.014215255,-1.0,-0.44635326
5,2018-12-04 00:00:05,0.0024460792,1.4304855,0.039398294,0.07841896,0.0026467135,0.012612457,-0.108465694,-1.0,-0.46247905
6,2018-12-04 00:00:06,0.0028448105,1.4316499,0.03923016,0.051750645,0.0032780636,0.012628196,-0.20595095,-1.0,-0.48193073
7,2018-12-04 00:00:07,0.0032409667,1.4322144,0.038980912,0.02508228,0.0039106444,0.012652962,-0.30645654,-1.0,-0.50936896
8,2018-12-04 00:00:08,0.003597355,1.4321754,0.034051366,-0.0017303891,0.005466735,0.031124815,-0.40976036,-0.8425719,-0.3944204
9,2018-12-04 00:00:09,0.0039493563,1.4315366,0.03363048,-0.028398953,0.0070245187,0.031158438,-0.515633,-0.40116808,-0.39220476
10,2018-12-04 00:00:10,0.0042963983,1.4302979,0.033122443,-0.055067595,0.0085850945,0.031214437,-0.62383825,0.07283514,-0.37545663
11,2018-12-04 00:00:11,0.004576683,1.4288859,0.02671861,-0.06275968,0.009872277,0.025746424,-0.7341341,0.2187692,-0.3648938
12,2018-12-04 00:00:12,0.004812813,1.4272183,0.022475732,-0.07412336,0.0109982565,0.022521809,-0.84627265,0.42386115,-0.34614035
13,2018-12-04 00:00:13,0.005014515,1.425673,0.019121919,-0.068680875,0.012027336,0.020583246,-0.96000177,0.34762302,-0.3365327
14,2018-12-04 00:00:14,0.0050984384,1.4245149,0.007828129,-0.05148078,0.012585094,0.011156527,-1.075065,0.0538589,-0.32635573
15,2018-12-04 00:00:15,0.0051384927,1.423377,0.0035735804,-0.05057533,0.013012189,0.008542834,-1.1912035,0.04810089,-0.31506604
16,2018-12-04 00:00:16,0.005217743,1.4219292,0.00723843,-0.06435581,0.013690802,0.01357354,-1.3081557,0.30084792,-0.30038062
17,2018-12-04 00:00:17,0.0053928373,1.4205127,0.0162767,-0.06297693,0.0149060935,0.024308056,-1.4256592,0.2907159,-0.27008778
18,2018-12-04 00:00:18,0.0056337356,1.4193602,0.022441745,-0.051234357,0.016535198,0.03258518,-1.5434514,0.0998889,-0.23368779
19,2018-12-04 00:00:19,0.005822277,1.4182217,0.017351385,-0.05062102,0.018022051,0.029739793,-1.661271,0.09597867,-0.20663856
20,2018-12-04 00:00:20,0.0059699058,1.4172608,0.013322753,-0.04272382,0.019437332,0.028307904,-1.7788575,-0.038792513,-0.16780728
21,2018-12-04 00:00:21,0.0061021806,1.4156998,0.011788335,-0.06939654,0.02086238,0.028503468,-1.8959541,0.44615677,-0.14788274
22,2018-12-04 00:00:22,0.006268692,1.4141884,0.014916532,-0.067203924,0.022574086,0.034237158,-2.0123074,0.41900283,-0.09828693
23,2018-12-04 00:00:23,0.006532097,1.4130584,0.023994092,-0.05026076,0.024894826,0.04641899,-2.1276681,0.13403559,-0.025887407
24,2018-12-04 00:00:24,0.0067061423,1.411895,0.015338433,-0.051736556,0.026940288,0.040912963,-2.2417932,0.16767222,0.02029965
25,2018-12-04 00:00:25,0.0068282126,1.4105735,0.010237419,-0.058777016,0.028882535,0.03884482,-2.354445,0.3047837,0.067898504
26,2018-12-04 00:00:26,0.0069688796,1.4090446,0.011868886,-0.067993455,0.031050803,0.04336541,-2.465393,0.4776995,0.12415074
27,2018-12-04 00:00:27,0.0070705414,1.4073466,0.007998408,-0.075513415,0.03318963,0.04277648,-2.5744145,0.60174733,0.17929092
28,2018-12-04 00:00:28,0.007094669,1.4063046,0.00036092903,-0.04635819,0.035212673,0.040461205,-2.6812942,0.11687576,0.27262962
