,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2012-02-09 00:00:00,0.0028515817,1.4046769,0.28879815,-0.27748328,-0.0032972717,-0.06541706,-0.22794713,1.0,-1.0
1,2012-02-09 00:00:01,0.0056404113,1.3992953,0.28012294,-0.23918553,-0.0045184796,-0.024425777,-0.4836476,1.0,-1.0
2,2012-02-09 00:00:02,0.008315945,1.3941474,0.26684555,-0.22878456,-0.0038175017,0.014021046,-0.7434513,1.0,-1.0
3,2012-02-09 00:00:03,0.010754108,1.3889437,0.24138057,-0.23127685,-0.0014220622,0.04791315,-1.0067599,1.0,-1.0
4,2012-02-09 00:00:04,0.013163948,1.3843718,0.23644225,-0.20319651,0.003069117,0.08983208,-1.2729394,1.0,-1.0
5,2012-02-09 00:00:05,0.015433121,1.380372,0.2204541,-0.17779185,0.0094566075,0.12776144,-1.5413258,1.0,-0.7338037
6,2012-02-09 00:00:06,0.017809391,1.3773539,0.2291996,-0.13422285,0.017792823,0.16673958,-1.8112296,1.0,-0.4114432
7,2012-02-09 00:00:07,0.020209026,1.374981,0.23125239,-0.105592966,0.026398314,0.17212607,-2.0819433,0.9437272,-0.29390413
8,2012-02-09 00:00:08,0.022528743,1.3732182,0.22344354,-0.078520656,0.03482596,0.16856869,-2.352748,0.6751097,-0.21197914
9,2012-02-09 00:00:09,0.024881935,1.3714173,0.22645494,-0.08027137,0.04358635,0.17522402,-2.6229196,0.72785586,-0.0669262
10,2012-02-09 00:00:10,0.027124692,1.3699415,0.21570154,-0.065861866,0.052074566,0.16977999,-2.8917384,0.532132,0.062479123
11,2012-02-09 00:00:11,0.029423237,1.3686659,0.22074106,-0.057028696,0.06109246,0.18037441,-3.1584952,0.3783695,0.25943482
12,2012-02-09 00:00:12,0.03161602,1.3678226,0.21033311,-0.037865993,0.06995559,0.1772789,-3.4224982,0.049124107,0.42587304
13,2012-02-09 00:00:13,0.033717535,1.3669645,0.20134827,-0.038563415,0.07867437,0.17439172,-3.6830823,0.08612549,0.5684733
