,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2020-01-08 00:00:00,0.0031617165,1.4073098,0.32022515,-0.16046311,-0.0036567806,-0.07253569,3.5156567,-0.7774044,-0.34928077
1,2020-01-08 00:00:01,0.0063508986,1.4031223,0.32256538,-0.18612245,-0.007254763,-0.071966365,3.4362886,-0.6710032,-0.5052963
2,2020-01-08 00:00:02,0.009523583,1.3983324,0.31981537,-0.21289808,-0.009768047,-0.050269872,3.3532376,-0.6106621,-0.57817274
3,2020-01-08 00:00:03,0.012673283,1.3929465,0.31626672,-0.23937894,-0.011052463,-0.025690988,3.2666404,-0.52790827,-0.64569247
4,2020-01-08 00:00:04,0.015794849,1.3869594,0.31209525,-0.26609567,-0.010999221,0.001065185,3.1766415,-0.41822758,-0.60999423
5,2020-01-08 00:00:05,0.018894386,1.38037,0.30872262,-0.29285404,-0.009784758,0.024291288,3.083394,-0.40373257,-0.55228186
6,2020-01-08 00:00:06,0.021983242,1.3731759,0.3067901,-0.31973165,-0.0077144196,0.041410573,2.98706,-0.423361,-0.43822873
7,2020-01-08 00:00:07,0.025095176,1.3653816,0.30911434,-0.34640023,-0.0056571458,0.04114949,2.8878105,-0.417462,-0.5000261
8,2020-01-08 00:00:08,0.028188134,1.3569822,0.30617633,-0.37330288,-0.0025742396,0.0616638,2.7858257,-0.47299707,-0.31043917
9,2020-01-08 00:00:09,0.031302452,1.3479829,0.3083307,-0.39997193,0.00049568067,0.061404157,2.6812942,-0.4688571,-0.3743297
10,2020-01-08 00:00:10,0.034437276,1.3383834,0.31039912,-0.42664105,0.0035536182,0.06116433,2.5744145,-0.56703043,-0.3887453
11,2020-01-08 00:00:11,0.037591837,1.3281841,0.3123799,-0.45331016,0.0065997033,0.060926933,2.465393,-0.60537326,-0.35245395
12,2020-01-08 00:00:12,0.04076519,1.3173851,0.31427115,-0.47997934,0.009634254,0.0606969,2.354445,-0.61678064,-0.32507873
13,2020-01-08 00:00:13,0.043956567,1.3059859,0.31607154,-0.5066485,0.012657727,0.06047489,2.2417932,-0.6306479,-0.31674236
14,2020-01-08 00:00:14,0.04716482,1.2939869,0.31777993,-0.5333177,0.015670538,0.060261548,2.1276681,-0.62998843,-0.29027587
15,2020-01-08 00:00:15,0.050389003,1.2813879,0.3193953,-0.55998695,0.018673113,0.060056906,2.0123074,-0.56495,-0.26470572
16,2020-01-08 00:00:16,0.053628445,1.2681892,0.32091683,-0.5866562,0.021665905,0.0598612,1.8959541,-0.485117,-0.25946254
17,2020-01-08 00:00:17,0.056882,1.2543904,0.3223439,-0.6133255,0.024649384,0.059674956,1.7788575,-0.405364,-0.26018226
18,2020-01-08 00:00:18,0.060148813,1.2399917,0.3236761,-0.63999486,0.027624037,0.059498448,1.661271,-0.3010752,-0.2690517
19,2020-01-08 00:00:19,0.063427925,1.224993,0.3249133,-0.6666643,0.030590385,0.059332013,1.5434514,-0.16881809,-0.2843143
20,2020-01-08 00:00:20,0.066718295,1.2093945,0.32605547,-0.69333375,0.03354893,0.05917595,1.4256592,-0.028820723,-0.28662312
21,2020-01-08 00:00:21,0.07001905,1.1931959,0.32710284,-0.72000325,0.036500197,0.059030496,1.3081557,0.088194996,-0.29288107
22,2020-01-08 00:00:22,0.07337217,1.1767325,0.33210233,-0.7317892,0.039681904,0.06363968,1.1912035,0.13150159,-0.21920939
23,2020-01-08 00:00:23,0.0766242,1.1604633,0.32239723,-0.7231504,0.04244557,0.055278413,1.075065,0.13773385,-0.25148392
24,2020-01-08 00:00:24,0.0797987,1.1443589,0.31496045,-0.71583515,0.044911023,0.04931334,0.96000177,0.15142396,-0.26691937
25,2020-01-08 00:00:25,0.08298139,1.1284705,0.31565505,-0.70622367,0.04749141,0.051607944,0.84627265,0.11339262,-0.21756217
26,2020-01-08 00:00:26,0.086119935,1.1124642,0.31141287,-0.7114788,0.049907576,0.048323292,0.7341341,0.17860195,-0.20759831
27,2020-01-08 00:00:27,0.089311406,1.0963874,0.31639746,-0.7146208,0.052623145,0.054311465,0.62383825,0.18640009,-0.123726785
28,2020-01-08 00:00:28,0.09246387,1.0806005,0.312561,-0.7017301,0.05528161,0.0531694,0.515633,0.1556296,-0.09677729
29,2020-01-08 00:00:29,0.09558239,1.0649898,0.30920178,-0.69391406,0.057898045,0.05232829,0.40976036,0.15336546,-0.06740503
30,2020-01-08 00:00:30,0.0985796,1.0492902,0.29756936,-0.6978401,0.060033176,0.04270273,0.30645654,0.22136906,-0.112376265
31,2020-01-08 00:00:31,0.101464845,1.0333452,0.2868293,-0.7087318,0.061707858,0.03349369,0.20595095,0.29032156,-0.19769858
32,2020-01-08 00:00:32,0.10434894,1.0172305,0.28664377,-0.716281,0.06345474,0.034937356,0.108465694,0.3387449,-0.15287112
33,2020-01-08 00:00:33,0.107153416,1.0013945,0.27887085,-0.703893,0.06500513,0.03100798,0.014215255,0.2881756,-0.18987128
34,2020-01-08 00:00:34,0.10984173,0.98565847,0.26766592,-0.6994286,0.0661638,0.023173325,-0.07659394,0.26468113,-0.31676757
35,2020-01-08 00:00:35,0.11243324,0.9697482,0.25833315,-0.70716083,0.06696912,0.01610624,-0.16376376,0.30186573,-0.45709997
36,2020-01-08 00:00:36,0.1151042,0.9536459,0.26581508,-0.7157144,0.06823617,0.025341103,-0.24710454,0.31445733,-0.29012388
37,2020-01-08 00:00:37,0.11769752,0.93754107,0.2582769,-0.71582127,0.069284864,0.0209739,-0.32643524,0.31401566,-0.37295058
38,2020-01-08 00:00:38,0.120331764,0.9214003,0.26202816,-0.71742946,0.07065961,0.027495062,-0.4015834,0.29034343,-0.23251061
39,2020-01-08 00:00:39,0.12298117,0.90529305,0.26331526,-0.715958,0.072262615,0.032060284,-0.47238523,0.26494446,-0.12128164
40,2020-01-08 00:00:40,0.12561741,0.88931954,0.26188025,-0.71001834,0.0739919,0.03458567,-0.5386853,0.23066208,-0.038023323
41,2020-01-08 00:00:41,0.12831345,0.8732216,0.26744875,-0.7155758,0.076131284,0.042787503,-0.6003367,0.2405974,0.12415592
42,2020-01-08 00:00:42,0.13101025,0.8573987,0.26727763,-0.7033644,0.078507274,0.047520038,-0.6572005,0.20203593,0.20945029
43,2020-01-08 00:00:43,0.13373098,0.8416786,0.2693587,-0.69881475,0.081194095,0.05373612,-0.7091459,0.18480298,0.2852357
44,2020-01-08 00:00:44,0.13644743,0.82578796,0.26880878,-0.70640624,0.08400078,0.056133904,-0.75604963,0.20736387,0.3303876
45,2020-01-08 00:00:45,0.13907194,0.80970687,0.2599036,-0.7148638,0.08652373,0.050458908,-0.79779583,0.23827115,0.3077191
46,2020-01-08 00:00:46,0.1416295,0.79381156,0.2532777,-0.70660585,0.08898351,0.049195416,-0.834276,0.21190396,0.32117152
47,2020-01-08 00:00:47,0.14414167,0.7779209,0.24873841,-0.7064021,0.09143648,0.04905919,-0.8653883,0.21658209,0.34624112
48,2020-01-08 00:00:48,0.14662972,0.76238495,0.24613218,-0.6906594,0.094085455,0.052979417,-0.8910375,0.18738136,0.41499
49,2020-01-08 00:00:49,0.14896345,0.7469439,0.23118167,-0.6864112,0.09626432,0.04357726,-0.9111351,0.17986444,0.36736703
50,2020-01-08 00:00:50,0.1511732,0.7312769,0.21920016,-0.6964228,0.098022245,0.03515863,-0.92559826,0.27168038,0.24709766
51,2020-01-08 00:00:51,0.15330239,0.71548176,0.21133809,-0.70210594,0.0995917,0.03138889,-0.9343506,0.33460012,0.21316375
52,2020-01-08 00:00:52,0.15532894,0.70002896,0.20121412,-0.68688655,0.10101751,0.028516162,-0.9373214,0.32467142,0.21215387
