,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2017-12-16 00:00:00,0.0036004067,1.404645,0.36465853,-0.27890122,-0.0041650822,-0.08260044,8.044102,0.008835934,-1.0
1,2017-12-16 00:00:01,0.007150936,1.3980688,0.3572096,-0.29228315,-0.0062853564,-0.04240887,8.169911,0.12106147,-1.0
2,2017-12-16 00:00:02,0.010612679,1.3914069,0.34634236,-0.29608127,-0.006458727,-0.0034678064,8.286613,0.18389735,-1.0
3,2017-12-16 00:00:03,0.014050675,1.3848586,0.34200913,-0.29102919,-0.004691585,0.035346325,8.394755,0.19971973,-1.0
4,2017-12-16 00:00:04,0.017447185,1.3784811,0.33591586,-0.2834348,-0.0009894924,0.07404869,8.494869,0.19277239,-1.0
5,2017-12-16 00:00:05,0.020889664,1.3718398,0.33852655,-0.2951789,0.0046657007,0.11311413,8.587473,0.23994324,-1.0
6,2017-12-16 00:00:06,0.024209118,1.3654051,0.3243112,-0.2860327,0.012223613,0.15117209,8.673061,0.23861554,-1.0
7,2017-12-16 00:00:07,0.027502919,1.3589957,0.31978068,-0.28497055,0.02171832,0.18991144,8.7521105,0.25604895,-0.9382405
8,2017-12-16 00:00:08,0.030805778,1.352927,0.31883293,-0.2699186,0.033045776,0.22656989,8.82507,0.20259953,-0.7507473
9,2017-12-16 00:00:09,0.034204196,1.3467673,0.3268146,-0.27409604,0.045933194,0.25777227,8.892369,0.19084623,-0.596156
10,2017-12-16 00:00:10,0.037665844,1.3405218,0.33189908,-0.27807197,0.060059484,0.28255162,8.954408,0.18505794,-0.44781506
11,2017-12-16 00:00:11,0.041120626,1.3341006,0.3315608,-0.28600842,0.073849894,0.27583382,9.011565,0.22463325,-0.41640887
12,2017-12-16 00:00:12,0.044698715,1.3275032,0.34361106,-0.2939785,0.08793544,0.2817362,9.064194,0.23789275,-0.3997597
13,2017-12-16 00:00:13,0.04827013,1.3207486,0.34325814,-0.30108324,0.10172451,0.27580693,9.112623,0.27280936,-0.36652288
14,2017-12-16 00:00:14,0.051952742,1.3138735,0.35410386,-0.30658275,0.11579944,0.281524,9.157159,0.27796233,-0.34645358
15,2017-12-16 00:00:15,0.0555892,1.3070561,0.34988347,-0.30412766,0.12950736,0.27418408,9.198085,0.28507861,-0.3056774
16,2017-12-16 00:00:16,0.059290983,1.3005944,0.35612896,-0.28846642,0.14351566,0.2801912,9.235663,0.22194609,-0.27559757
17,2017-12-16 00:00:17,0.06297998,1.2940409,0.3551069,-0.2926496,0.15730062,0.27572465,9.270136,0.24371418,-0.2372732
18,2017-12-16 00:00:18,0.06661139,1.2872562,0.3498549,-0.30300462,0.17060837,0.2661789,9.301724,0.2975998,-0.19342461
19,2017-12-16 00:00:19,0.07029943,1.2807102,0.35524458,-0.29255116,0.1842294,0.27244505,9.330633,0.23456636,-0.16094406
20,2017-12-16 00:00:20,0.0739129,1.2743065,0.34813246,-0.2863095,0.19753905,0.26621658,9.357049,0.21787396,-0.10883253
21,2017-12-16 00:00:21,0.07743235,1.2681329,0.33906928,-0.27614868,0.21053335,0.2599097,9.381144,0.1838297,-0.050413787
22,2017-12-16 00:00:22,0.08099528,1.2618313,0.3433516,-0.2819788,0.22363967,0.2621496,9.4030695,0.18475237,-0.014993653
23,2017-12-16 00:00:23,0.08462553,1.2554042,0.3498825,-0.287691,0.23698464,0.26692322,9.422971,0.17983386,0.019704454
24,2017-12-16 00:00:24,0.08832407,1.2489018,0.35645828,-0.2912049,0.25062647,0.27286065,9.440972,0.16338825,0.05479081
25,2017-12-16 00:00:25,0.09198332,1.2425878,0.35252887,-0.28297672,0.2643054,0.27357885,9.4571905,0.11476015,0.10894716
26,2017-12-16 00:00:26,0.09560623,1.2364638,0.34885436,-0.27465948,0.2780691,0.27527416,9.471727,0.062847644,0.15761131
27,2017-12-16 00:00:27,0.099178314,1.2301762,0.34406477,-0.28200784,0.29158777,0.27037337,9.484674,0.08882304,0.20892048
28,2017-12-16 00:00:28,0.10261784,1.2239604,0.33123428,-0.27886343,0.30472758,0.26279646,9.496114,0.081900716,0.2703509
29,2017-12-16 00:00:29,0.106002614,1.2178165,0.32581198,-0.27576774,0.31786132,0.26267493,9.506116,0.051085882,0.31019917
30,2017-12-16 00:00:30,0.10934935,1.2113297,0.3223506,-0.2910572,0.33069038,0.25658125,9.514742,0.111052595,0.3557505
31,2017-12-16 00:00:31,0.1125948,1.2047675,0.31256914,-0.29444584,0.3432183,0.25055832,9.522046,0.12178289,0.40565386
