,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2011-02-14 00:00:00,0.0029566765,1.4059744,0.29946584,-0.21981356,-0.0034192677,-0.0678334,-2.8840802,-0.8460033,-1.0
1,2011-02-14 00:00:01,0.0057953834,1.4004524,0.2849107,-0.24542706,-0.0044460404,-0.020536685,-3.2478435,-0.9259584,-0.8025218
2,2011-02-14 00:00:02,0.008536816,1.3943241,0.27342883,-0.27236417,-0.0037379516,0.014163166,-3.6033912,-0.9796343,-0.65183705
3,2011-02-14 00:00:03,0.011186123,1.3875982,0.2626574,-0.29893497,-0.0014936817,0.044889636,-3.9496036,-0.9948797,-0.5133666
4,2011-02-14 00:00:04,0.013760567,1.3802774,0.25413862,-0.32536638,0.0017812102,0.06550382,-4.285489,-0.985401,-0.24637547
5,2011-02-14 00:00:05,0.016297912,1.3723568,0.25040793,-0.3520353,0.005075029,0.06588228,-4.6101913,-0.95789963,-0.087048955
6,2011-02-14 00:00:06,0.018795585,1.3638362,0.24642463,-0.37870428,0.008389737,0.06630014,-4.922996,-0.9396,0.04358747
7,2011-02-14 00:00:07,0.021251297,1.3547158,0.24219897,-0.40537336,0.011726766,0.0667464,-5.2233324,-0.92374074,0.16841564
8,2011-02-14 00:00:08,0.023662662,1.3449956,0.23774116,-0.4320426,0.015087712,0.067224786,-5.510772,-0.8987618,0.2709749
9,2011-02-14 00:00:09,0.026027393,1.3346756,0.23306188,-0.4587119,0.018474156,0.06773481,-5.7850246,-0.85719866,0.36461306
10,2011-02-14 00:00:10,0.028343678,1.3237554,0.22817191,-0.48538125,0.021887656,0.06827626,-6.04593,-0.8053477,0.43446264
11,2011-02-14 00:00:11,0.030609226,1.3122355,0.22308204,-0.5120507,0.025329763,0.0688483,-6.293449,-0.746317,0.50694376
12,2011-02-14 00:00:12,0.032868482,1.3001163,0.2235789,-0.5386668,0.027644139,0.04629185,-6.5276527,-0.67812824,0.36967573
13,2011-02-14 00:00:13,0.03507347,1.2873973,0.21812555,-0.5653358,0.029990723,0.046936177,-6.7487116,-0.6456878,0.49995396
14,2011-02-14 00:00:14,0.037222672,1.2740784,0.21250339,-0.59200484,0.032370213,0.047594313,-6.956881,-0.63189715,0.6519579
