,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2016-12-07 00:00:00,-0.0015619278,1.412281,-0.15821114,0.060488258,0.0018165719,0.035837226,-9.473176,-0.7045078,1.0
1,2016-12-07 00:00:01,-0.003104973,1.4130657,-0.1537112,0.03487193,0.0012288371,-0.011755257,-9.495244,-0.6061052,1.0
2,2016-12-07 00:00:02,-0.0046592713,1.4132453,-0.15320495,0.007988419,-0.0009609916,-0.043800745,-9.515233,-0.50206673,0.61312646
3,2016-12-07 00:00:03,-0.0062488555,1.4128227,-0.15574344,-0.018790307,-0.004143471,-0.06365572,-9.533301,-0.41879708,0.2913866
4,2016-12-07 00:00:04,-0.00791502,1.4118003,-0.16344056,-0.045459226,-0.007285522,-0.06284691,-9.549587,-0.3999783,0.3387158
5,2016-12-07 00:00:05,-0.009657765,1.4101776,-0.17114988,-0.07212814,-0.0103867985,-0.06203085,-9.564218,-0.38012373,0.36135584
6,2016-12-07 00:00:06,-0.011477375,1.4079553,-0.17887017,-0.09879704,-0.013446389,-0.06119734,-9.577302,-0.36638513,0.38152277
7,2016-12-07 00:00:07,-0.013373852,1.405133,-0.18660001,-0.12546596,-0.016463643,-0.060350187,-9.588942,-0.36286795,0.398892
8,2016-12-07 00:00:08,-0.01534729,1.4017109,-0.19433846,-0.15213493,-0.01943788,-0.059490085,-9.599223,-0.35924035,0.4169054
9,2016-12-07 00:00:09,-0.01739769,1.3976886,-0.20208442,-0.17880392,-0.022368465,-0.058617048,-9.608223,-0.35622355,0.42711323
10,2016-12-07 00:00:10,-0.019525146,1.3930666,-0.20983696,-0.20547296,-0.02525477,-0.057731114,-9.616009,-0.3716755,0.42037916
11,2016-12-07 00:00:11,-0.021729851,1.3878446,-0.21759517,-0.23214202,-0.028096136,-0.05683269,-9.622637,-0.38717544,0.4053874
12,2016-12-07 00:00:12,-0.024011707,1.3820226,-0.2253581,-0.25881112,-0.03089196,-0.055921547,-9.628158,-0.40181842,0.37821287
13,2016-12-07 00:00:13,-0.026370812,1.3756007,-0.2331249,-0.28548017,-0.033641614,-0.054998018,-9.632609,-0.409014,0.33998466
14,2016-12-07 00:00:14,-0.028807163,1.3685788,-0.24089476,-0.31214935,-0.036344465,-0.05406208,-9.636025,-0.39677227,0.29168034
15,2016-12-07 00:00:15,-0.031320762,1.3609567,-0.24866685,-0.33881852,-0.03899991,-0.05311399,-9.63843,-0.35794833,0.23632254
16,2016-12-07 00:00:16,-0.03391161,1.352735,-0.25644037,-0.3654877,-0.04160735,-0.052153774,-9.639841,-0.3681254,0.2140008
17,2016-12-07 00:00:17,-0.03657961,1.3439131,-0.26421455,-0.39215693,-0.04416618,-0.051181503,-9.640269,-0.38306627,0.19410925
18,2016-12-07 00:00:18,-0.039324857,1.3344911,-0.2719886,-0.41882616,-0.046675824,-0.05019754,-9.639716,-0.38388947,0.16320123
19,2016-12-07 00:00:19,-0.042147446,1.3244693,-0.2797617,-0.44549546,-0.049135707,-0.049202163,-9.638179,-0.38541386,0.13308807
20,2016-12-07 00:00:20,-0.045047093,1.3138475,-0.28753304,-0.47216472,-0.05154525,-0.048195295,-9.635646,-0.38764068,0.10377185
21,2016-12-07 00:00:21,-0.048023988,1.3026257,-0.29530185,-0.49883398,-0.05390388,-0.047177114,-9.632098,-0.39056927,0.075249806
22,2016-12-07 00:00:22,-0.051078033,1.2908036,-0.30306733,-0.5255033,-0.056211077,-0.046148013,-9.627512,-0.3953575,0.055899784
23,2016-12-07 00:00:23,-0.054209135,1.2783817,-0.3108285,-0.5521726,-0.058466244,-0.045107897,-9.621852,-0.40077233,0.040076256
24,2016-12-07 00:00:24,-0.057417296,1.2653598,-0.31858453,-0.57884187,-0.06066887,-0.04405683,-9.615077,-0.40242472,0.038227916
25,2016-12-07 00:00:25,-0.060703278,1.2517164,-0.32642075,-0.60646313,-0.062818564,-0.042993687,-9.607139,-0.42057654,0.047137335
26,2016-12-07 00:00:26,-0.06406613,1.237473,-0.33416945,-0.63312995,-0.06491549,-0.041938536,-9.597977,-0.44265336,0.051870987
27,2016-12-07 00:00:27,-0.06750593,1.2226297,-0.3419097,-0.6597967,-0.06695974,-0.0408848,-9.587523,-0.45503438,0.04220876
28,2016-12-07 00:00:28,-0.07102241,1.2071863,-0.3496404,-0.6864635,-0.06895137,-0.03983246,-9.575701,-0.5038889,0.04912731
29,2016-12-07 00:00:29,-0.074615575,1.191143,-0.35736036,-0.7131302,-0.07089046,-0.038781647,-9.56242,-0.59384525,0.08089505
30,2016-12-07 00:00:30,-0.078285314,1.1744995,-0.36506838,-0.7397968,-0.072777085,-0.037732616,-9.54758,-0.6615269,0.10713591
31,2016-12-07 00:00:31,-0.08203144,1.1572561,-0.372763,-0.76646346,-0.07461136,-0.03668562,-9.531066,-0.7306049,0.13568814
32,2016-12-07 00:00:32,-0.08585386,1.1394129,-0.3804429,-0.79313004,-0.0763934,-0.035640724,-9.512753,-0.8014827,0.16911112
33,2016-12-07 00:00:33,-0.08975239,1.1209694,-0.3881064,-0.8197966,-0.0781233,-0.034598127,-9.4924965,-0.8786677,0.20668598
34,2016-12-07 00:00:34,-0.09372692,1.101926,-0.3957519,-0.8464632,-0.0798012,-0.03355817,-9.4701395,-0.9502113,0.24880399
35,2016-12-07 00:00:35,-0.09777708,1.0822827,-0.40337744,-0.87312967,-0.081427254,-0.032521077,-9.445505,-1.0,0.2792427
36,2016-12-07 00:00:36,-0.10190277,1.062039,-0.41098112,-0.8997962,-0.083001606,-0.031486865,-9.418398,-1.0,0.30847883
37,2016-12-07 00:00:37,-0.1061037,1.0411956,-0.41856074,-0.9264626,-0.084524415,-0.03045625,-9.388601,-1.0,0.33378565
38,2016-12-07 00:00:38,-0.110379696,1.0197521,-0.42611393,-0.9531291,-0.08599589,-0.029429441,-9.355876,-1.0,0.31810093
39,2016-12-07 00:00:39,-0.11473036,0.9977085,-0.4336382,-0.9797956,-0.08741622,-0.028406382,-9.31996,-0.97490275,0.29522824
40,2016-12-07 00:00:40,-0.119155504,0.97506493,-0.44113058,-1.006462,-0.0887856,-0.02738804,-9.2805605,-0.87068534,0.27772123
41,2016-12-07 00:00:41,-0.123654746,0.95182145,-0.44858813,-1.0331284,-0.09010434,-0.02637454,-9.237359,-0.7656499,0.25955844
42,2016-12-07 00:00:42,-0.12822762,0.9279778,-0.45600742,-1.0597948,-0.09137266,-0.025366357,-9.190006,-0.66103387,0.2421572
43,2016-12-07 00:00:43,-0.13287373,0.9035341,-0.46338487,-1.0864612,-0.09259084,-0.02436359,-9.138117,-0.564078,0.22602628
44,2016-12-07 00:00:44,-0.1375926,0.87849027,-0.47071642,-1.1131275,-0.09375923,-0.023367822,-9.081273,-0.4582989,0.201149
45,2016-12-07 00:00:45,-0.14238396,0.8528465,-0.4779977,-1.1397938,-0.09487817,-0.022378542,-9.019017,-0.33025923,0.18038018
46,2016-12-07 00:00:46,-0.14724693,0.82660276,-0.48522392,-1.1664602,-0.09594801,-0.02139667,-8.950853,-0.18299778,0.15422215
47,2016-12-07 00:00:47,-0.15218115,0.7997589,-0.49238992,-1.1931264,-0.096969195,-0.020423736,-8.876245,-0.021057472,0.11968331
48,2016-12-07 00:00:48,-0.15718584,0.77231497,-0.49948993,-1.2197928,-0.09794219,-0.019459564,-8.794607,0.12972395,0.12099816
49,2016-12-07 00:00:49,-0.16220665,0.74508536,-0.50115424,-1.2102623,-0.098866194,-0.018480161,-8.705318,0.20546544,0.13663761
50,2016-12-07 00:00:50,-0.16715546,0.71787703,-0.49446136,-1.2092887,-0.0992828,-0.008332266,-8.607708,0.31077138,0.22563504
51,2016-12-07 00:00:51,-0.1720995,0.6904624,-0.49424204,-1.2184331,-0.099437244,-0.0030888803,-8.501062,0.48137084,0.30834794
52,2016-12-07 00:00:52,-0.17695484,0.66307884,-0.4859589,-1.2170216,-0.09902179,0.008309027,-8.384625,0.61044955,0.44446158
53,2016-12-07 00:00:53,-0.18191214,0.6360253,-0.4957468,-1.2023811,-0.09900926,0.00025069783,-8.257602,0.73185885,0.45175624
54,2016-12-07 00:00:54,-0.18687734,0.60954416,-0.49648252,-1.1769398,-0.0990463,-0.0007406904,-8.119158,0.81044066,0.514529
55,2016-12-07 00:00:55,-0.19169664,0.58384144,-0.4811306,-1.1423931,-0.09984029,-0.015879754,-7.968433,0.9256426,0.43268168
56,2016-12-07 00:00:56,-0.19661483,0.5587703,-0.49050838,-1.1143612,-0.1011372,-0.02593812,-7.804544,0.9776038,0.4132856
57,2016-12-07 00:00:57,-0.20149192,0.53413296,-0.48659068,-1.0950693,-0.102243766,-0.022131301,-7.626597,1.0,0.48412025
58,2016-12-07 00:00:58,-0.20648985,0.5102987,-0.49798912,-1.0594249,-0.10403342,-0.035792995,-7.433699,1.0,0.42381346
59,2016-12-07 00:00:59,-0.21139589,0.48711342,-0.4891355,-1.030562,-0.10549452,-0.029222017,-7.2249765,1.0,0.517277
60,2016-12-07 00:01:00,-0.21611457,0.46424797,-0.46981534,-1.0163891,-0.10753396,-0.040788706,-6.999591,1.0,0.41623914
61,2016-12-07 00:01:01,-0.22077341,0.44170633,-0.464085,-1.0019816,-0.10931772,-0.035675034,-6.756764,1.0,0.47831577
62,2016-12-07 00:01:02,-0.22533408,0.42012042,-0.45447245,-0.95949244,-0.11089864,-0.031618517,-6.495799,1.0,0.5396587
63,2016-12-07 00:01:03,-0.22971706,0.39937994,-0.43589276,-0.92197615,-0.11329202,-0.04786779,-6.21611,1.0,0.3972354
64,2016-12-07 00:01:04,-0.2341249,0.37927073,-0.43807983,-0.8939518,-0.11597842,-0.053728007,-5.9172516,1.0,0.33965313
65,2016-12-07 00:01:05,-0.23839255,0.3591742,-0.4247282,-0.89334005,-0.118002504,-0.040481493,-5.598944,1.0,0.39277798
