,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2021-12-18 00:00:00,-0.0031428337,1.4073915,-0.31835857,-0.15682751,0.0036486264,0.07211289,-0.5867162,0.60918564,1.0
1,2021-12-18 00:00:01,-0.0060717585,1.4041033,-0.2946895,-0.14615606,0.0054198317,0.035428453,-0.61561364,0.62594914,1.0
2,2021-12-18 00:00:02,-0.009034729,1.4008554,-0.29594842,-0.14434658,0.0050777653,-0.006841815,-0.63896674,0.64461845,1.0
3,2021-12-18 00:00:03,-0.011775875,1.3980227,-0.2719764,-0.12589023,0.0029632123,-0.042295065,-0.65669525,0.5944851,0.9952848
4,2021-12-18 00:00:04,-0.014320659,1.3957908,-0.25051302,-0.099197425,-0.0009615897,-0.078503385,-0.66872555,0.48031744,0.5902151
5,2021-12-18 00:00:05,-0.016695786,1.3933904,-0.23267703,-0.106691234,-0.005741052,-0.09559801,-0.67499065,0.5804796,0.32157424
6,2021-12-18 00:00:06,-0.01896515,1.3913419,-0.22263041,-0.09106963,-0.010005133,-0.085289195,-0.6754301,0.44805092,0.30382377
7,2021-12-18 00:00:07,-0.02130947,1.3893842,-0.22976485,-0.08705437,-0.014619991,-0.092305675,-0.6699898,0.35723773,0.24560928
8,2021-12-18 00:00:08,-0.023609828,1.3877456,-0.22557144,-0.07287063,-0.019040328,-0.08841475,-0.65862226,0.10871454,0.1919051
9,2021-12-18 00:00:09,-0.025966262,1.3862524,-0.23088916,-0.066434845,-0.023744792,-0.09409775,-0.6412865,-0.02648583,0.1318785
10,2021-12-18 00:00:10,-0.028327465,1.3841593,-0.23137431,-0.09310733,-0.028445384,-0.09402033,-0.61794823,0.413923,0.12193096
11,2021-12-18 00:00:11,-0.030570984,1.3818471,-0.22015467,-0.10284711,-0.032598138,-0.083062656,-0.5885802,0.5298233,0.09984191
12,2021-12-18 00:00:12,-0.03277979,1.379443,-0.21682112,-0.10694771,-0.036616087,-0.08036624,-0.55316234,0.5602469,0.06304416
13,2021-12-18 00:00:13,-0.035024356,1.377193,-0.220161,-0.10010981,-0.040867753,-0.08504104,-0.5116823,0.49303827,0.0152323395
14,2021-12-18 00:00:14,-0.037181854,1.3748627,-0.21182361,-0.1036805,-0.044756457,-0.077781,-0.4641356,0.5275592,-0.019154802
