,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2013-01-22 00:00:00,-0.003382206,1.4163429,-0.34260154,0.24100815,0.0039259926,0.07760436,-7.454916,-1.0,1.0
1,2013-01-22 00:00:01,-0.0067406655,1.4211895,-0.33764952,0.21541114,0.005704674,0.035577685,-7.3213444,-1.0,1.0
2,2013-01-22 00:00:02,-0.010090828,1.4254259,-0.33516672,0.18827558,0.0058513363,0.002933471,-7.1802645,-1.0,0.9491395
3,2013-01-22 00:00:03,-0.013424206,1.429055,-0.33165443,0.16129847,0.0041856435,-0.033316735,-7.0314794,-1.0,0.716378
4,2013-01-22 00:00:04,-0.016757678,1.4320856,-0.33029884,0.13470083,0.001166023,-0.06039817,-6.8748164,-0.88276696,0.5711667
5,2013-01-22 00:00:05,-0.020092964,1.4345222,-0.32918003,0.108294986,-0.003132895,-0.08598609,-6.710133,-0.7774317,0.47689247
6,2013-01-22 00:00:06,-0.02348051,1.4363593,-0.33444273,0.08162543,-0.0074027455,-0.08540497,-6.5373206,-0.7319639,0.50993073
7,2013-01-22 00:00:07,-0.026871681,1.437594,-0.3336138,0.054848902,-0.012836981,-0.10869467,-6.3563085,-0.66474295,0.36911982
8,2013-01-22 00:00:08,-0.030312061,1.4382293,-0.33857453,0.028178515,-0.018242517,-0.108120896,-6.1670704,-0.6126734,0.373554
9,2013-01-22 00:00:09,-0.033800222,1.438265,-0.3433763,0.0015080011,-0.02362062,-0.10757232,-5.9696264,-0.5447564,0.3600608
10,2013-01-22 00:00:10,-0.037334442,1.437701,-0.34801254,-0.025162596,-0.028971627,-0.10702978,-5.7640486,-0.47473717,0.34766477
11,2013-01-22 00:00:11,-0.040913105,1.4365373,-0.35247645,-0.05183328,-0.03429614,-0.106499836,-5.550463,-0.40009022,0.32818186
12,2013-01-22 00:00:12,-0.044534206,1.4347738,-0.35676184,-0.07850404,-0.039594844,-0.10598376,-5.3290544,-0.26670805,0.27971697
13,2013-01-22 00:00:13,-0.048196126,1.4324107,-0.36086258,-0.1051749,-0.04486852,-0.10548292,-5.1000657,-0.13831586,0.19834335
14,2013-01-22 00:00:14,-0.05189686,1.4294479,-0.36477286,-0.13184585,-0.05011797,-0.10499855,-4.863802,-0.054895997,0.14709957
15,2013-01-22 00:00:15,-0.0556345,1.4258853,-0.36848703,-0.15851682,-0.055344097,-0.104532,-4.6206293,0.042416185,0.14197983
16,2013-01-22 00:00:16,-0.05942335,1.4220921,-0.37348634,-0.16879837,-0.06068818,-0.10689129,-4.3709736,0.06996828,0.15078665
17,2013-01-22 00:00:17,-0.06320973,1.4183241,-0.37331468,-0.16769655,-0.065964416,-0.105534434,-4.11532,0.050575778,0.1995432
18,2013-01-22 00:00:18,-0.066999435,1.4146248,-0.37365946,-0.16465329,-0.07123016,-0.105324194,-3.85421,0.04471524,0.23670663
19,2013-01-22 00:00:19,-0.07081175,1.411062,-0.37580824,-0.15861803,-0.07661233,-0.10765302,-3.5882359,0.06313488,0.22435181
20,2013-01-22 00:00:20,-0.07461987,1.4074818,-0.3754091,-0.15940665,-0.08197255,-0.10721387,-3.3180373,0.1522497,0.16651638
21,2013-01-22 00:00:21,-0.07849197,1.4036233,-0.38155797,-0.17181133,-0.08758241,-0.11220746,-3.044295,0.3660559,0.04573396
22,2013-01-22 00:00:22,-0.08242397,1.3995897,-0.3872776,-0.17962627,-0.093467616,-0.11771472,-2.7677238,0.5442389,-0.094562784
23,2013-01-22 00:00:23,-0.08640833,1.3953731,-0.39224213,-0.18780419,-0.09960888,-0.12283657,-2.4890642,0.6861305,-0.27198112
24,2013-01-22 00:00:24,-0.09031391,1.391319,-0.38460737,-0.18059485,-0.10552828,-0.11839849,-2.2090764,0.6698605,-0.3175153
25,2013-01-22 00:00:25,-0.09417944,1.3878179,-0.38047436,-0.15604918,-0.111556314,-0.12056059,-1.9285301,0.48814896,-0.31331855
26,2013-01-22 00:00:26,-0.097987175,1.3845937,-0.3747444,-0.14375676,-0.11755083,-0.11989031,-1.6481972,0.42939118,-0.41129667
27,2013-01-22 00:00:27,-0.10184097,1.3813277,-0.3789923,-0.14567022,-0.12390087,-0.12700085,-1.3688432,0.485005,-0.59536105
28,2013-01-22 00:00:28,-0.10560322,1.3781899,-0.3712387,-0.13987987,-0.12886322,-0.09924708,-1.0912187,0.46710828,-0.4836706
29,2013-01-22 00:00:29,-0.10924711,1.3752763,-0.35965544,-0.1299171,-0.13357486,-0.094232745,-0.81605273,0.4357095,-0.5825631
30,2013-01-22 00:00:30,-0.11282425,1.372686,-0.35423285,-0.115437046,-0.1370422,-0.0693468,-0.544045,0.3776711,-0.4404453
31,2013-01-22 00:00:31,-0.11636915,1.3700316,-0.35094136,-0.11830739,-0.14057593,-0.070674695,-0.27586016,0.4707736,-0.59128594
32,2013-01-22 00:00:32,-0.120028496,1.3675911,-0.36325046,-0.10871892,-0.14324524,-0.053385984,-0.012122565,0.5128256,-0.50295824
33,2013-01-22 00:00:33,-0.12370644,1.3651901,-0.36602178,-0.10687833,-0.14502059,-0.03550729,0.24658826,0.5539293,-0.34178174
34,2013-01-22 00:00:34,-0.12732306,1.362597,-0.35995197,-0.115421146,-0.14671737,-0.0339355,0.4997408,0.5843601,-0.45430225
35,2013-01-22 00:00:35,-0.1309659,1.3602917,-0.36203396,-0.102677606,-0.14896694,-0.044991,0.746854,0.62728703,-0.65435874
36,2013-01-22 00:00:36,-0.13446026,1.3579973,-0.3487764,-0.10204082,-0.14962529,-0.013166818,0.98749876,0.5248176,-0.3075053
37,2013-01-22 00:00:37,-0.13793612,1.3558594,-0.34661,-0.09511079,-0.1505985,-0.019464277,1.2212982,0.5626594,-0.44623756
38,2013-01-22 00:00:38,-0.14130124,1.3542283,-0.33546373,-0.07259784,-0.15163839,-0.020797733,1.4479275,0.4946514,-0.4902457
39,2013-01-22 00:00:39,-0.14445534,1.352844,-0.31487152,-0.061575208,-0.15217875,-0.010807151,1.6671127,0.333214,-0.42262182
40,2013-01-22 00:00:40,-0.14760295,1.3516008,-0.3138129,-0.055350758,-0.15311456,-0.01871614,1.8786294,0.30063853,-0.5888421
41,2013-01-22 00:00:41,-0.15058318,1.3505635,-0.29848015,-0.0460574,-0.15266116,0.009067891,2.0822997,-0.05588077,-0.27337617
42,2013-01-22 00:00:42,-0.15354519,1.3489261,-0.2966411,-0.07272424,-0.15222016,0.00882004,2.2779899,0.15324548,-0.33959
43,2013-01-22 00:00:43,-0.15647487,1.3475267,-0.29305962,-0.062189974,-0.15212725,0.0018581345,2.4656076,0.023732811,-0.43528247
44,2013-01-22 00:00:44,-0.15931864,1.3462087,-0.28442955,-0.058569115,-0.15207155,0.0011137675,2.6450982,-0.09549992,-0.4966674
45,2013-01-22 00:00:45,-0.1621398,1.3442909,-0.2821558,-0.08523597,-0.15203121,0.0008071251,2.8164413,0.054335296,-0.5042453
46,2013-01-22 00:00:46,-0.16497946,1.342521,-0.28486592,-0.07856939,-0.15113726,0.017878978,2.9796474,-0.11492642,-0.25487816
47,2013-01-22 00:00:47,-0.16779403,1.3401512,-0.28233522,-0.10523633,-0.15026037,0.017537639,3.1347544,0.04301946,-0.2633695
48,2013-01-22 00:00:48,-0.17057447,1.3379052,-0.27860492,-0.09976741,-0.14969999,0.011207666,3.2818236,-0.03348154,-0.36498016
49,2013-01-22 00:00:49,-0.17332745,1.3350592,-0.27584317,-0.12643431,-0.14915824,0.010834944,3.4209375,0.07325153,-0.4223202
50,2013-01-22 00:00:50,-0.17601594,1.331934,-0.26939577,-0.13884808,-0.14861836,0.010797875,3.552195,0.080399275,-0.42939687
51,2013-01-22 00:00:51,-0.17863293,1.3287426,-0.2621649,-0.14178705,-0.1481498,0.009371047,3.6757102,0.056485444,-0.43720442
52,2013-01-22 00:00:52,-0.18120337,1.3253776,-0.2573666,-0.1495213,-0.14782213,0.0065536546,3.7916076,0.05177097,-0.46982777
53,2013-01-22 00:00:53,-0.18370399,1.3221078,-0.25023547,-0.14531513,-0.14765581,0.0033263627,3.900022,0.0129884705,-0.48023075
54,2013-01-22 00:00:54,-0.18606491,1.3189435,-0.23640983,-0.14060389,-0.14733896,0.0063371444,4.0010934,-0.083400235,-0.40774208
55,2013-01-22 00:00:55,-0.18839303,1.3151792,-0.23310392,-0.16727085,-0.1470444,0.0058909142,4.0949674,-0.065535486,-0.43703276
56,2013-01-22 00:00:56,-0.19068757,1.310815,-0.22972794,-0.19393781,-0.14677264,0.005435289,4.181792,-0.043856718,-0.47051245
57,2013-01-22 00:00:57,-0.19294795,1.3058509,-0.22628741,-0.22060476,-0.1465241,0.0049708085,4.261715,-0.022315465,-0.5010666
58,2013-01-22 00:00:58,-0.19522075,1.3002957,-0.22870007,-0.2467527,-0.14509924,0.028497491,4.3348856,-0.07043509,-0.18565013
59,2013-01-22 00:00:59,-0.19745807,1.2941408,-0.2251468,-0.2734198,-0.14369836,0.028017294,4.4014497,-0.046902128,-0.20213138
60,2013-01-22 00:01:00,-0.19965982,1.2873858,-0.22154498,-0.30008692,-0.14232181,0.027530935,4.4615517,-0.020012274,-0.22078907
61,2013-01-22 00:01:01,-0.20182523,1.2800308,-0.21789972,-0.32675403,-0.14096987,0.027038595,4.5153313,-0.008939788,-0.24516496
62,2013-01-22 00:01:02,-0.20395407,1.2720761,-0.21421607,-0.35342112,-0.13964282,0.02654098,4.5629253,0.0072245747,-0.2800878
63,2013-01-22 00:01:03,-0.20608068,1.2641351,-0.21354122,-0.352852,-0.13876332,0.017589893,4.6044645,0.052709848,-0.38063437
64,2013-01-22 00:01:04,-0.20811324,1.2562181,-0.2041088,-0.35178766,-0.13791527,0.016960999,4.6400757,0.06431961,-0.372649
65,2013-01-22 00:01:05,-0.21006946,1.2484202,-0.1963171,-0.34650815,-0.13721935,0.013918361,4.6698785,0.065481886,-0.38662216
66,2013-01-22 00:01:06,-0.21195316,1.2406882,-0.18892093,-0.34359437,-0.13667047,0.010977667,4.6939898,0.06827223,-0.40757072
67,2013-01-22 00:01:07,-0.21375322,1.2329597,-0.18048984,-0.3434467,-0.13619103,0.009588992,4.712518,0.08426812,-0.41821128
68,2013-01-22 00:01:08,-0.21551403,1.2250388,-0.17637067,-0.3520156,-0.13590176,0.005785084,4.7255683,0.16105704,-0.46098006
69,2013-01-22 00:01:09,-0.21718001,1.2168527,-0.16697808,-0.36379454,-0.13551739,0.0076875053,4.73324,0.1992988,-0.43977332
70,2013-01-22 00:01:10,-0.21870843,1.2089297,-0.153299,-0.35208812,-0.13506262,0.009095022,4.7356267,0.11776376,-0.40586913
71,2013-01-22 00:01:11,-0.22015595,1.2007945,-0.1452199,-0.36152712,-0.13459793,0.009293792,4.7328186,0.13653055,-0.41599548
72,2013-01-22 00:01:12,-0.22154899,1.1925128,-0.13963334,-0.3680457,-0.13427082,0.006542637,4.7249007,0.17275861,-0.45830327
73,2013-01-22 00:01:13,-0.22277947,1.1839175,-0.12380469,-0.38193768,-0.13351563,0.015103675,4.7119546,0.09332046,-0.34220928
74,2013-01-22 00:01:14,-0.22390613,1.1753008,-0.11346513,-0.38289586,-0.13272035,0.015905635,4.6940584,0.050788805,-0.32099295
75,2013-01-22 00:01:15,-0.2250363,1.1664228,-0.113465704,-0.3945357,-0.13227692,0.008868516,4.671288,0.192566,-0.42992216
76,2013-01-22 00:01:16,-0.22597876,1.1577867,-0.09501432,-0.38375708,-0.13151133,0.015311696,4.643717,0.010913849,-0.2994875
77,2013-01-22 00:01:17,-0.22679424,1.1491604,-0.08245956,-0.3833145,-0.13060498,0.018126767,4.6114173,-0.0654688,-0.25040442
78,2013-01-22 00:01:18,-0.22757307,1.139934,-0.078766555,-0.40998152,-0.12972362,0.017627241,4.5744605,0.06364581,-0.3314166
79,2013-01-22 00:01:19,-0.22833014,1.13073,-0.07625044,-0.40901595,-0.1291825,0.010822443,4.5329175,0.13665654,-0.40531975
80,2013-01-22 00:01:20,-0.22907162,1.1213685,-0.07439452,-0.41604602,-0.12893523,0.004945514,4.486861,0.21939531,-0.48819703
81,2013-01-22 00:01:21,-0.22976676,1.1117555,-0.06964502,-0.42723706,-0.12880096,0.0026854312,4.436365,0.26758578,-0.53
82,2013-01-22 00:01:22,-0.23033571,1.1018846,-0.058287095,-0.43857896,-0.12741463,0.027726576,4.3815045,0.034081727,-0.3699698
83,2013-01-22 00:01:23,-0.2308495,1.0920238,-0.052605726,-0.43815202,-0.12619726,0.024347316,4.3223586,0.06568414,-0.41007155
84,2013-01-22 00:01:24,-0.23124762,1.0819783,-0.04122492,-0.44635162,-0.1247901,0.028143201,4.25901,0.027962133,-0.40959418
85,2013-01-22 00:01:25,-0.23145762,1.0720633,-0.02281978,-0.44051608,-0.122977234,0.036257297,4.1915455,-0.15795165,-0.32867926
86,2013-01-22 00:01:26,-0.23163453,1.0615484,-0.01949365,-0.4671833,-0.12118689,0.03580689,4.1200576,-0.019206002,-0.3852452
87,2013-01-22 00:01:27,-0.23177901,1.0504334,-0.016228402,-0.4938505,-0.119418666,0.035364676,4.0446444,0.13554642,-0.44249785
88,2013-01-22 00:01:28,-0.23185381,1.0394919,-0.009126679,-0.48616415,-0.117782384,0.032725435,3.9654107,0.11294024,-0.4407786
89,2013-01-22 00:01:29,-0.231741,1.0287303,0.009216392,-0.47812623,-0.115731485,0.041018046,3.8824687,-0.03866604,-0.33378577
90,2013-01-22 00:01:30,-0.23159781,1.017369,0.012280848,-0.5047935,-0.11370135,0.040602736,3.7959385,0.18378088,-0.35605347
91,2013-01-22 00:01:31,-0.23128252,1.0059571,0.029037783,-0.50700593,-0.111229904,0.049428977,3.7059479,0.08507615,-0.23333986
92,2013-01-22 00:01:32,-0.23089337,0.9942624,0.03634337,-0.5195716,-0.10868058,0.05098641,3.6126342,0.09121975,-0.17292
93,2013-01-22 00:01:33,-0.23037887,0.982571,0.048657663,-0.51942295,-0.10590527,0.055506162,3.5161433,0.0022529364,-0.07090388
94,2013-01-22 00:01:34,-0.22987747,0.9705919,0.047656633,-0.5322248,-0.10343693,0.049366735,3.4166305,0.04956056,-0.1432357
95,2013-01-22 00:01:35,-0.22921582,0.9587068,0.06329889,-0.528038,-0.10059295,0.056879707,3.3142614,-0.06975879,-0.0651454
96,2013-01-22 00:01:36,-0.22852841,0.94622153,0.065889634,-0.55470556,-0.09776655,0.056527983,3.2092102,-0.06785843,-0.1117246
97,2013-01-22 00:01:37,-0.22781615,0.9331365,0.068393566,-0.58137304,-0.094957165,0.056187946,3.101662,-0.055635095,-0.172621
98,2013-01-22 00:01:38,-0.22707987,0.91945183,0.07080881,-0.60804045,-0.09216417,0.055859864,2.99181,-0.017742813,-0.20258842
99,2013-01-22 00:01:39,-0.22632055,0.90516704,0.073133685,-0.6347078,-0.08938698,0.05554395,2.8798585,0.033108145,-0.22984315
100,2013-01-22 00:01:40,-0.22554493,0.8906247,0.0748991,-0.64616424,-0.086746536,0.05280876,2.7660196,0.050299257,-0.25872475
101,2013-01-22 00:01:41,-0.2246707,0.87590003,0.08452545,-0.6542638,-0.0838759,0.057412714,2.6505141,0.024044842,-0.25620425
102,2013-01-22 00:01:42,-0.22377452,0.8609412,0.086822055,-0.66468644,-0.08110623,0.05539345,2.5335715,0.035372704,-0.28313482
103,2013-01-22 00:01:43,-0.22291389,0.84597915,0.083683744,-0.6648535,-0.0787525,0.04707468,2.4154284,0.054451942,-0.33125734
104,2013-01-22 00:01:44,-0.22207156,0.83090705,0.082160465,-0.66976583,-0.07669955,0.041058946,2.2963278,0.07564354,-0.37340608
105,2013-01-22 00:01:45,-0.22125411,0.81567425,0.07998338,-0.6769238,-0.07495792,0.034832384,2.1765194,0.11246325,-0.40873832
106,2013-01-22 00:01:46,-0.22048736,0.80036974,0.07536486,-0.680138,-0.07365953,0.02596786,2.0562572,0.16510491,-0.46046257
