,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2014-08-30 00:00:00,0.0015343666,1.4048419,0.1554037,-0.27013963,-0.0017711918,-0.035201184,-1.5974016,-0.87844986,-0.85641074
1,2014-08-30 00:00:01,0.0029952049,1.398187,0.1463676,-0.29577485,-0.0020504112,-0.0055841226,-1.9625796,-0.90968126,-0.7578327
2,2014-08-30 00:00:02,0.00437994,1.3909354,0.13726977,-0.3222965,-0.00087026553,0.023605486,-2.3174756,-1.0,-0.5513187
3,2014-08-30 00:00:03,0.005705929,1.3830845,0.13045786,-0.34892553,0.0012548567,0.04250619,-2.6612294,-1.0,-0.36382985
4,2014-08-30 00:00:04,0.0070079803,1.3746337,0.12803581,-0.37559387,0.0033920202,0.042747546,-2.9931314,-1.0,-0.3040548
5,2014-08-30 00:00:05,0.008283424,1.365583,0.12535591,-0.40226242,0.0055430997,0.043025903,-3.3126192,-1.0,-0.23677513
6,2014-08-30 00:00:06,0.009529686,1.3559324,0.12242832,-0.42893097,0.007709452,0.04333102,-3.6192737,-0.90457565,-0.13945907
7,2014-08-30 00:00:07,0.010744477,1.3456815,0.11926373,-0.45559973,0.00989256,0.04366645,-3.9128108,-0.8101199,-0.05977299
8,2014-08-30 00:00:08,0.011925506,1.3348309,0.1158729,-0.48226848,0.012093935,0.044031758,-4.193072,-0.7320178,-0.025489725
9,2014-08-30 00:00:09,0.013070678,1.3233804,0.1122665,-0.5089373,0.014315052,0.04442661,-4.4600124,-0.66280353,0.033837445
10,2014-08-30 00:00:10,0.014177894,1.3113296,0.108455285,-0.5356061,0.016557382,0.044850513,-4.71369,-0.6013506,0.091581814
11,2014-08-30 00:00:11,0.015245247,1.2986791,0.10444981,-0.5622749,0.01882231,0.045302816,-4.9542503,-0.5427607,0.14506167
12,2014-08-30 00:00:12,0.01627102,1.2854284,0.100260474,-0.5889437,0.021111226,0.045782756,-5.181917,-0.47692776,0.18977362
13,2014-08-30 00:00:13,0.017253494,1.2715781,0.0958976,-0.6156126,0.02342548,0.04628963,-5.396978,-0.41334254,0.23023543
14,2014-08-30 00:00:14,0.018190956,1.2571276,0.0913709,-0.64228153,0.02576641,0.046822958,-5.5997725,-0.3428204,0.28768983
15,2014-08-30 00:00:15,0.019081783,1.2420772,0.08668997,-0.6689506,0.028135289,0.04738193,-5.790682,-0.26124376,0.35118172
16,2014-08-30 00:00:16,0.019924736,1.2264267,0.08186406,-0.69561964,0.030533351,0.047965847,-5.970119,-0.20220304,0.45182034
17,2014-08-30 00:00:17,0.020718385,1.2101763,0.07690208,-0.72228885,0.032961834,0.048574075,-6.1385193,-0.16656198,0.5815088
18,2014-08-30 00:00:18,0.021513272,1.1933298,0.0783299,-0.74876654,0.034114357,0.023052473,-6.2963314,-0.10522011,0.46356055
19,2014-08-30 00:00:19,0.022256564,1.1758832,0.07312517,-0.7754353,0.035300314,0.02372134,-6.4440126,-0.06814194,0.5843244
20,2014-08-30 00:00:20,0.02300186,1.1578398,0.07468748,-0.80191964,0.035140198,-0.003202232,-6.58202,0.010739654,0.4751942
21,2014-08-30 00:00:21,0.023711015,1.139582,0.0709128,-0.8114561,0.03514039,3.7475227e-06,-6.7108073,0.016160026,0.59683937
22,2014-08-30 00:00:22,0.024353314,1.1214644,0.06545368,-0.8052084,0.03393572,-0.024095703,-6.830821,0.043386236,0.504762
23,2014-08-30 00:00:23,0.025028992,1.1034348,0.06964313,-0.8012724,0.03188237,-0.041070767,-6.9424944,0.0727085,0.4046019
24,2014-08-30 00:00:24,0.025634194,1.085371,0.062569365,-0.80278766,0.029858606,-0.040478956,-7.0462475,0.06911944,0.4881204
25,2014-08-30 00:00:25,0.026075745,1.0673856,0.046593778,-0.79930454,0.027444292,-0.04828629,-7.1424837,0.05982031,0.4878342
26,2014-08-30 00:00:26,0.026517486,1.0494468,0.046253163,-0.79724216,0.025394056,-0.04100474,-7.2315884,0.04008103,0.63083166
27,2014-08-30 00:00:27,0.026889896,1.0316567,0.04060017,-0.7906233,0.02207327,-0.066415794,-7.3139277,0.0577821,0.4362994
28,2014-08-30 00:00:28,0.027240943,1.0138206,0.03821518,-0.7926692,0.019006645,-0.061332516,-7.3898478,0.050047338,0.55000216
29,2014-08-30 00:00:29,0.027523136,0.9959081,0.032467276,-0.79606175,0.0148145035,-0.08384302,-7.4596744,0.08131343,0.39539656
30,2014-08-30 00:00:30,0.02783556,0.9781813,0.034986164,-0.787825,0.01111863,-0.073917285,-7.5237136,0.056958213,0.5359735
31,2014-08-30 00:00:31,0.028139781,0.96049434,0.03517647,-0.7860612,0.0064237285,-0.093898065,-7.58225,0.07412298,0.39831242
32,2014-08-30 00:00:32,0.028439045,0.9429155,0.034360986,-0.7812716,0.0020453534,-0.08756757,-7.6355495,0.035664618,0.48927084
