,time,X-axis,Y-axis,X-velocity,Y-velocity,angle,angular_velocity,wind_speed,main_engine_power,left_right_engine_power
0,2011-04-07 00:00:00,0.0028066635,1.4152453,0.28425738,0.19223729,-0.0032453223,-0.0643885,-8.827765,-1.0,0.1283719
1,2011-04-07 00:00:01,0.005541897,1.4189929,0.2766954,0.16654526,-0.0063916533,-0.06293153,-8.894551,-1.0,0.094732195
2,2011-04-07 00:00:02,0.008205319,1.4221411,0.26947767,0.13990347,-0.00949995,-0.0621714,-8.956127,-1.0,0.048049927
3,2011-04-07 00:00:03,0.010796452,1.4246893,0.2622133,0.113231644,-0.012570833,-0.061423145,-9.012864,-1.0,-0.00799682
4,2011-04-07 00:00:04,0.013314915,1.4266376,0.2549066,0.08656251,-0.0156034175,-0.060657274,-9.065113,-1.0,-0.07015082
5,2011-04-07 00:00:05,0.015760327,1.4279859,0.24756081,0.05989355,-0.018596943,-0.059875686,-9.113197,-0.995171,-0.14550948
6,2011-04-07 00:00:06,0.018132305,1.4287343,0.2401791,0.033224665,-0.021550622,-0.0590787,-9.157419,-0.7946166,-0.2222459
7,2011-04-07 00:00:07,0.020430565,1.4288828,0.23276436,0.0065557053,-0.024463685,-0.05826652,-9.198061,-0.49266443,-0.2966245
8,2011-04-07 00:00:08,0.022654723,1.4284314,0.22531922,-0.020113273,-0.027335389,-0.057439346,-9.23538,-0.1731841,-0.36876205
9,2011-04-07 00:00:09,0.024804592,1.4273801,0.21784618,-0.046782278,-0.030165002,-0.05659733,-9.269615,0.16660622,-0.4407735
10,2011-04-07 00:00:10,0.02683773,1.4265599,0.20640755,-0.036515366,-0.03323095,-0.061324526,-9.300987,0.028975822,-0.39285707
11,2011-04-07 00:00:11,0.028796386,1.4254581,0.19895695,-0.049051497,-0.036284477,-0.061076127,-9.329697,0.18546838,-0.4163013
12,2011-04-07 00:00:12,0.030704975,1.4242486,0.19383343,-0.05382474,-0.039232817,-0.058971804,-9.355929,0.24280319,-0.41456017
13,2011-04-07 00:00:13,0.032659054,1.4227618,0.1978114,-0.06614691,-0.041606527,-0.047478467,-9.379852,0.40046787,-0.43226725
14,2011-04-07 00:00:14,0.03459387,1.4213352,0.19565108,-0.06346664,-0.0437575,-0.043023184,-9.40162,0.36256918,-0.40329373
15,2011-04-07 00:00:15,0.036542796,1.4198829,0.19667211,-0.064600125,-0.045519438,-0.035241995,-9.4213705,0.37512204,-0.3832841
16,2011-04-07 00:00:16,0.038558293,1.4187876,0.20274012,-0.048717573,-0.046703786,-0.02368912,-9.439231,0.1719194,-0.3102314
17,2011-04-07 00:00:17,0.040450476,1.4177859,0.19069721,-0.04456342,-0.04816397,-0.029206153,-9.455314,0.11541953,-0.2790603
18,2011-04-07 00:00:18,0.042188548,1.4165647,0.17566623,-0.054333214,-0.049998008,-0.03668438,-9.469721,0.23507628,-0.2908942
19,2011-04-07 00:00:19,0.04396982,1.4154778,0.17948575,-0.04835721,-0.051340878,-0.026860336,-9.482542,0.15853742,-0.24877647
20,2011-04-07 00:00:20,0.045674037,1.4141071,0.17179134,-0.060962263,-0.05268946,-0.026973814,-9.493858,0.31628218,-0.26491636
21,2011-04-07 00:00:21,0.047404863,1.4130999,0.1740646,-0.044805206,-0.053667456,-0.019561615,-9.503739,0.10975892,-0.19231248
22,2011-04-07 00:00:22,0.04908037,1.4118375,0.1684512,-0.05613898,-0.0545546,-0.01774475,-9.512245,0.25182763,-0.20232837
23,2011-04-07 00:00:23,0.050690554,1.4109542,0.16198492,-0.039283175,-0.055504274,-0.018995475,-9.519427,0.03660398,-0.12980424
24,2011-04-07 00:00:24,0.0522089,1.4101168,0.15293515,-0.037264407,-0.05658392,-0.021594865,-9.525329,0.0038663968,-0.10369305
25,2011-04-07 00:00:25,0.053587437,1.4091666,0.13927007,-0.042288434,-0.057989523,-0.02811214,-9.529984,0.059445,-0.09971435
26,2011-04-07 00:00:26,0.054959107,1.4082284,0.13832276,-0.04173874,-0.0591303,-0.022815604,-9.533421,0.051868357,-0.07600831
27,2011-04-07 00:00:27,0.056204416,1.407199,0.12595163,-0.04580651,-0.060542118,-0.028236136,-9.535655,0.094877385,-0.068988405
28,2011-04-07 00:00:28,0.05745106,1.4062083,0.12579794,-0.044087354,-0.06166073,-0.022372376,-9.536698,0.072475664,-0.04141576
29,2011-04-07 00:00:29,0.058666326,1.405208,0.12250469,-0.04448894,-0.0626311,-0.019407297,-9.536553,0.07517534,-0.02034171
30,2011-04-07 00:00:30,0.059780695,1.4043014,0.11260513,-0.040346425,-0.06379586,-0.023294905,-9.535214,0.013171695,0.009637944
31,2011-04-07 00:00:31,0.060848046,1.403411,0.10784842,-0.039616987,-0.06489275,-0.021938002,-9.532667,-0.0010708943,0.031677857
32,2011-04-07 00:00:32,0.061839104,1.4019208,0.10015552,-0.06628347,-0.06593728,-0.020890813,-9.528892,0.34986934,-0.019301325
33,2011-04-07 00:00:33,0.06272316,1.4006819,0.089732856,-0.055124182,-0.06724302,-0.026114706,-9.523855,0.19730681,0.030151702
34,2011-04-07 00:00:34,0.06357241,1.39974,0.08617897,-0.041918598,-0.06849121,-0.024963472,-9.517521,0.01530119,0.08451939
35,2011-04-07 00:00:35,0.06444073,1.3988488,0.08773651,-0.039650306,-0.069383904,-0.01785346,-9.50984,-0.015069552,0.111907035
36,2011-04-07 00:00:36,0.06523295,1.3973577,0.08006636,-0.06631673,-0.07022439,-0.016809657,-9.500753,0.34178817,0.06518305
37,2011-04-07 00:00:37,0.066002846,1.395619,0.07760593,-0.077298574,-0.07084091,-0.012330413,-9.490193,0.48813376,0.0616194
38,2011-04-07 00:00:38,0.06677093,1.3938773,0.07716526,-0.07743023,-0.07119276,-0.0070368005,-9.478081,0.4916846,0.08922881
39,2011-04-07 00:00:39,0.06743469,1.3926983,0.06707591,-0.052425385,-0.0718783,-0.01371097,-9.464323,0.15352988,0.17053472
40,2011-04-07 00:00:40,0.06812477,1.3918167,0.06937421,-0.039201666,-0.07223961,-0.00722623,-9.448816,-0.039296232,0.20585945
41,2011-04-07 00:00:41,0.06873922,1.390335,0.06176001,-0.06586803,-0.07254911,-0.006190253,-9.431442,0.33386448,0.19107625
42,2011-04-07 00:00:42,0.06930399,1.3887491,0.056724716,-0.07049407,-0.07279896,-0.0049970034,-9.412069,0.39548793,0.20671266
43,2011-04-07 00:00:43,0.0697608,1.3872705,0.046192598,-0.06574425,-0.07330617,-0.010144134,-9.390547,0.32651863,0.2357117
44,2011-04-07 00:00:44,0.07024517,1.3862076,0.048656642,-0.047252584,-0.07351703,-0.0042170254,-9.366708,0.06024284,0.27446827
45,2011-04-07 00:00:45,0.070682526,1.3853154,0.04393834,-0.039651986,-0.073722936,-0.0041181403,-9.340366,-0.05472488,0.2986516
46,2011-04-07 00:00:46,0.071045116,1.3838234,0.036421128,-0.06631834,-0.073877715,-0.0030954997,-9.311316,0.33156264,0.29585737
47,2011-04-07 00:00:47,0.07138844,1.382638,0.03439188,-0.052695412,-0.07393332,-0.0011120174,-9.2793255,0.129816,0.3265323
48,2011-04-07 00:00:48,0.07162638,1.3813246,0.024056397,-0.058380906,-0.07418984,-0.0051306374,-9.244143,0.20891342,0.3380677
49,2011-04-07 00:00:49,0.07184181,1.3798491,0.021611018,-0.06558312,-0.07425934,-0.0013899856,-9.2054825,0.3158353,0.3523478
50,2011-04-07 00:00:50,0.07201471,1.3781489,0.017247448,-0.07556416,-0.07422166,0.0007538247,-9.163037,0.45622897,0.361295
51,2011-04-07 00:00:51,0.07212992,1.3763986,0.011488123,-0.07779583,-0.07418814,0.00067036145,-9.116463,0.477033,0.37667754
