,time,X-axis,Y-axis,X-velocity,Y-velocity,engine_power
0,2020-06-27 00:00:00,-0.00017795563326217234,1.4056553840637207,-0.017798613756895065,-0.4829975962638855,0.0
1,2020-06-27 00:00:01,-0.0003559112665243447,1.3941879272460938,-0.017798617482185364,-0.5096642971038818,0.0
2,2020-06-27 00:00:02,-0.0005338668706826866,1.3821203708648682,-0.017798617482185364,-0.5363309979438782,0.0
3,2020-06-27 00:00:03,-0.0007118225330486894,1.369452953338623,-0.017798617482185364,-0.5629976391792297,0.0
4,2020-06-27 00:00:04,-0.0008897781372070312,1.3561855554580688,-0.017798617482185364,-0.5896642804145813,0.0
5,2020-06-27 00:00:05,-0.0010677337413653731,1.3423181772232056,-0.017798617482185364,-0.6163309216499329,0.0
6,2020-06-27 00:00:06,-0.001245689345523715,1.3278506994247437,-0.017798617482185364,-0.6429975628852844,0.0
7,2020-06-27 00:00:07,-0.0014236450660973787,1.3127832412719727,-0.017798617482185364,-0.669664204120636,0.0
8,2020-06-27 00:00:08,-0.0016016006702557206,1.2971158027648926,-0.017798617482185364,-0.6963308453559875,0.0
9,2020-06-27 00:00:09,-0.0017795562744140625,1.2808483839035034,-0.017798617482185364,-0.7229974865913391,0.0
10,2020-06-27 00:00:10,-0.001957511994987726,1.2639808654785156,-0.017798617482185364,-0.7496641278266907,0.0
11,2020-06-27 00:00:11,-0.0021354674827307463,1.2465134859085083,-0.017798617482185364,-0.7763307690620422,0.0
12,2020-06-27 00:00:12,-0.00231342320330441,1.2284460067749023,-0.017798617482185364,-0.8029974102973938,0.0
13,2020-06-27 00:00:13,-0.00249137869104743,1.2097785472869873,-0.017798617482185364,-0.8296640515327454,0.0
14,2020-06-27 00:00:14,-0.0026693344116210938,1.1905111074447632,-0.017798617482185364,-0.8563306927680969,0.0
15,2020-06-27 00:00:15,-0.0028472901321947575,1.1706438064575195,-0.017798617482185364,-0.8829973340034485,0.0
16,2020-06-27 00:00:16,-0.0030252456199377775,1.1501762866973877,-0.017798617482185364,-0.9096639752388,0.0
17,2020-06-27 00:00:17,-0.0032032013405114412,1.1291089057922363,-0.017798617482185364,-0.9363306164741516,0.0
18,2020-06-27 00:00:18,-0.0033811568282544613,1.1074414253234863,-0.017798617482185364,-0.9629972577095032,0.0
19,2020-06-27 00:00:19,-0.003559112548828125,1.0851739645004272,-0.017798617482185364,-0.9896638989448547,0.0
20,2020-06-27 00:00:20,-0.0037370682694017887,1.062306523323059,-0.017798617482185364,-1.0163304805755615,0.0
21,2020-06-27 00:00:21,-0.003915023989975452,1.0388391017913818,-0.017798617482185364,-1.042997121810913,0.0
22,2020-06-27 00:00:22,-0.004092979244887829,1.0147716999053955,-0.017798617482185364,-1.0696638822555542,0.0
23,2020-06-27 00:00:23,-0.0042709349654614925,0.9901041984558105,-0.017798617482185364,-1.0963305234909058,2.0
24,2020-06-27 00:00:24,-0.004314994905143976,0.9679784774780273,-0.004408426117151976,-0.9833638072013855,2.0
25,2020-06-27 00:00:25,-0.004268837161362171,0.9489893317222595,0.004614264238625765,-0.843964695930481,2.0
26,2020-06-27 00:00:26,-0.003850269364193082,0.9322614669799805,0.041860971599817276,-0.7434571385383606,2.0
