,time,X-axis,Y-axis,X-velocity,Y-velocity,engine_power
0,2021-03-16 00:00:00,0.009206771850585938,1.4251493215560913,0.9206735491752625,0.38339999318122864,0.0
1,2021-03-16 00:00:01,0.018413543701171875,1.433175802230835,0.920673668384552,0.3567333221435547,0.0
2,2021-03-16 00:00:02,0.027620315551757812,1.4406023025512695,0.920673668384552,0.33006665110588074,0.0
3,2021-03-16 00:00:03,0.03682708740234375,1.447428822517395,0.920673668384552,0.3033999800682068,0.0
4,2021-03-16 00:00:04,0.04603385925292969,1.4536552429199219,0.920673668384552,0.27673330903053284,0.0
5,2021-03-16 00:00:05,0.055240631103515625,1.4592818021774292,0.920673668384552,0.2500666379928589,0.0
6,2021-03-16 00:00:06,0.06444740295410156,1.464308261871338,0.920673668384552,0.22339995205402374,0.0
7,2021-03-16 00:00:07,0.0736541748046875,1.4687347412109375,0.920673668384552,0.1967332810163498,0.0
8,2021-03-16 00:00:08,0.08286094665527344,1.472561240196228,0.920673668384552,0.17006660997867584,0.0
9,2021-03-16 00:00:09,0.09206771850585938,1.4757877588272095,0.920673668384552,0.1433999389410019,0.0
10,2021-03-16 00:00:10,0.10127449035644531,1.4784142971038818,0.920673668384552,0.11673327535390854,0.0
11,2021-03-16 00:00:11,0.11048126220703125,1.4804407358169556,0.920673668384552,0.09006660431623459,0.0
12,2021-03-16 00:00:12,0.11968803405761719,1.4818673133850098,0.920673668384552,0.06339994072914124,0.0
13,2021-03-16 00:00:13,0.12889480590820312,1.4826937913894653,0.920673668384552,0.03673327714204788,0.0
14,2021-03-16 00:00:14,0.13810157775878906,1.4829202890396118,0.920673668384552,0.010066612623631954,0.0
15,2021-03-16 00:00:15,0.147308349609375,1.4825468063354492,0.920673668384552,-0.016600051894783974,0.0
16,2021-03-16 00:00:16,0.15651512145996094,1.4815733432769775,0.920673668384552,-0.043266717344522476,0.0
17,2021-03-16 00:00:17,0.16572189331054688,1.4799997806549072,0.920673668384552,-0.06993338465690613,0.0
18,2021-03-16 00:00:18,0.1749286651611328,1.4778262376785278,0.920673668384552,-0.09660004824399948,0.0
19,2021-03-16 00:00:19,0.18413543701171875,1.4750527143478394,0.920673668384552,-0.12326671183109283,0.0
20,2021-03-16 00:00:20,0.1933422088623047,1.4716793298721313,0.920673668384552,-0.1499333679676056,0.0
21,2021-03-16 00:00:21,0.20254898071289062,1.4677057266235352,0.920673668384552,-0.17660003900527954,0.0
22,2021-03-16 00:00:22,0.21175575256347656,1.4631322622299194,0.920673668384552,-0.2032667100429535,0.0
23,2021-03-16 00:00:23,0.2209625244140625,1.4579588174819946,0.920673668384552,-0.22993339598178864,0.0
24,2021-03-16 00:00:24,0.23016929626464844,1.4521852731704712,0.920673668384552,-0.2566000521183014,0.0
25,2021-03-16 00:00:25,0.23937606811523438,1.4458117485046387,0.920673668384552,-0.28326672315597534,0.0
26,2021-03-16 00:00:26,0.2485828399658203,1.4388383626937866,0.920673668384552,-0.3099333941936493,0.0
27,2021-03-16 00:00:27,0.25778961181640625,1.4312647581100464,0.920673668384552,-0.33660009503364563,0.0
28,2021-03-16 00:00:28,0.2669963836669922,1.4230912923812866,0.920673668384552,-0.3632667660713196,0.0
29,2021-03-16 00:00:29,0.2762031555175781,1.4143178462982178,0.920673668384552,-0.38993343710899353,0.0
30,2021-03-16 00:00:30,0.28540992736816406,1.4049441814422607,0.920673668384552,-0.4166001081466675,0.0
31,2021-03-16 00:00:31,0.29461669921875,1.3949706554412842,0.920673668384552,-0.44326677918434143,0.0
32,2021-03-16 00:00:32,0.30382347106933594,1.384397268295288,0.920673668384552,-0.4699334502220154,0.0
33,2021-03-16 00:00:33,0.3130302429199219,1.3732237815856934,0.920673668384552,-0.49660012125968933,0.0
34,2021-03-16 00:00:34,0.3222370147705078,1.3614501953125,0.920673668384552,-0.5232667922973633,0.0
35,2021-03-16 00:00:35,0.33144378662109375,1.349076747894287,0.920673668384552,-0.5499334335327148,0.0
36,2021-03-16 00:00:36,0.3406505584716797,1.3361033201217651,0.920673668384552,-0.5766000747680664,1.0
37,2021-03-16 00:00:37,0.3495870530605316,1.3225204944610596,0.893649697303772,-0.603680431842804,1.0
