,time,X-axis,Y-axis,X-velocity,Y-velocity,engine_power
0,2021-05-27 00:00:00,0.01714029349386692,1.4067128896713257,1.7140333652496338,-0.4359918534755707,0.0
1,2021-05-27 00:00:01,0.03428058698773384,1.3963030576705933,1.7140333652496338,-0.462658554315567,0.0
2,2021-05-27 00:00:02,0.05142087861895561,1.3852932453155518,1.7140333652496338,-0.48932522535324097,0.0
3,2021-05-27 00:00:03,0.06856117397546768,1.3736834526062012,1.7140333652496338,-0.5159919261932373,0.0
4,2021-05-27 00:00:04,0.08570146560668945,1.361473560333252,1.7140333652496338,-0.5426585674285889,0.0
5,2021-05-27 00:00:05,0.10284175723791122,1.3486638069152832,1.7140333652496338,-0.5693252086639404,0.0
6,2021-05-27 00:00:06,0.119982048869133,1.3352539539337158,1.7140333652496338,-0.595991849899292,0.0
7,2021-05-27 00:00:07,0.13712234795093536,1.3212441205978394,1.7140333652496338,-0.6226584911346436,0.0
8,2021-05-27 00:00:08,0.15426263213157654,1.3066343069076538,1.7140333652496338,-0.6493251323699951,0.0
9,2021-05-27 00:00:09,0.1714029312133789,1.2914245128631592,1.7140333652496338,-0.6759917736053467,0.0
10,2021-05-27 00:00:10,0.18854323029518127,1.2756147384643555,1.7140333652496338,-0.7026584148406982,0.0
11,2021-05-27 00:00:11,0.20568351447582245,1.2592048645019531,1.7140333652496338,-0.7293250560760498,0.0
12,2021-05-27 00:00:12,0.22282381355762482,1.2421951293945312,1.7140333652496338,-0.7559916973114014,0.0
13,2021-05-27 00:00:13,0.239964097738266,1.2245851755142212,1.7140333652496338,-0.7826583385467529,1.0
14,2021-05-27 00:00:14,0.25683706998825073,1.2063523530960083,1.6872974634170532,-0.8103472590446472,1.0
15,2021-05-27 00:00:15,0.27345848083496094,1.187509536743164,1.662142038345337,-0.837459146976471,1.0
16,2021-05-27 00:00:16,0.2898966670036316,1.168054223060608,1.643815279006958,-0.8646801710128784,1.0
17,2021-05-27 00:00:17,0.30613821744918823,1.1479785442352295,1.6241509914398193,-0.8922544121742249,1.0
18,2021-05-27 00:00:18,0.32212162017822266,1.1272895336151123,1.5983407497406006,-0.9195166826248169,1.0
19,2021-05-27 00:00:19,0.33786994218826294,1.1059856414794922,1.574829339981079,-0.9468367099761963,1.0
20,2021-05-27 00:00:20,0.3534126281738281,1.0840611457824707,1.5542676448822021,-0.9744176864624023,1.0
21,2021-05-27 00:00:21,0.368673712015152,1.0615344047546387,1.5261046886444092,-1.0011941194534302,1.0
22,2021-05-27 00:00:22,0.38366660475730896,1.0383856296539307,1.4992897510528564,-1.028828501701355,1.0
23,2021-05-27 00:00:23,0.3983944058418274,1.0146167278289795,1.4727752208709717,-1.056396722793579,1.0
24,2021-05-27 00:00:24,0.4128662943840027,0.9902631640434265,1.447190523147583,-1.0823792219161987,1.0
25,2021-05-27 00:00:25,0.4270874857902527,0.9653323292732239,1.4221168756484985,-1.108039140701294,1.0
26,2021-05-27 00:00:26,0.44106054306030273,0.9398292899131775,1.3973002433776855,-1.1334667205810547,1.0
27,2021-05-27 00:00:27,0.454803466796875,0.9137023091316223,1.3742921352386475,-1.1612011194229126,1.0
28,2021-05-27 00:00:28,0.46832743287086487,0.8869954943656921,1.352399230003357,-1.1869703531265259,1.0
29,2021-05-27 00:00:29,0.4816044867038727,0.8596773147583008,1.3277029991149902,-1.2141399383544922,1.0
30,2021-05-27 00:00:30,0.4946202337741852,0.8317311406135559,1.3015773296356201,-1.2420543432235718,1.0
31,2021-05-27 00:00:31,0.5073708295822144,0.8031925559043884,1.2750662565231323,-1.2683830261230469,1.0
