,time,X-axis,Y-axis,X-velocity,Y-velocity,engine_power
0,2022-01-16 00:00:00,-0.017611408606171608,1.4090287685394287,-1.761138677597046,-0.3330645263195038,0.0
1,2022-01-16 00:00:01,-0.035222817212343216,1.4009348154067993,-1.761138916015625,-0.35973119735717773,0.0
2,2022-01-16 00:00:02,-0.052834223955869675,1.3922408819198608,-1.761138916015625,-0.3863978683948517,0.0
3,2022-01-16 00:00:03,-0.07044563442468643,1.3829469680786133,-1.761138916015625,-0.41306453943252563,0.0
4,2022-01-16 00:00:04,-0.08805704116821289,1.373052954673767,-1.761138916015625,-0.4397312104701996,0.0
5,2022-01-16 00:00:05,-0.10566844791173935,1.3625590801239014,-1.761138916015625,-0.46639788150787354,0.0
6,2022-01-16 00:00:06,-0.12327985465526581,1.351465106010437,-1.761138916015625,-0.4930645525455475,0.0
7,2022-01-16 00:00:07,-0.14089126884937286,1.3397711515426636,-1.761138916015625,-0.5197312235832214,0.0
8,2022-01-16 00:00:08,-0.15850266814231873,1.327477216720581,-1.761138916015625,-0.5463979244232178,0.0
9,2022-01-16 00:00:09,-0.17611408233642578,1.3145833015441895,-1.761138916015625,-0.5730645656585693,0.0
10,2022-01-16 00:00:10,-0.19372549653053284,1.3010892868041992,-1.761138916015625,-0.5997312068939209,0.0
11,2022-01-16 00:00:11,-0.2113368958234787,1.2869952917099,-1.761138916015625,-0.6263978481292725,0.0
12,2022-01-16 00:00:12,-0.22894831001758575,1.2723013162612915,-1.761138916015625,-0.653064489364624,0.0
13,2022-01-16 00:00:13,-0.24655970931053162,1.2570074796676636,-1.761138916015625,-0.6797311305999756,0.0
14,2022-01-16 00:00:14,-0.26417112350463867,1.2411134243011475,-1.761138916015625,-0.7063977718353271,3.0
15,2022-01-16 00:00:15,-0.2815435826778412,1.2246052026748657,-1.7372487783432007,-0.7337018847465515,3.0
16,2022-01-16 00:00:16,-0.2986433506011963,1.2075014114379883,-1.709975242614746,-0.7601693868637085,3.0
17,2022-01-16 00:00:17,-0.3155290186405182,1.1897944211959839,-1.6885643005371094,-0.7869808077812195,3.0
18,2022-01-16 00:00:18,-0.33220767974853516,1.171494960784912,-1.667868971824646,-0.8133108615875244,3.0
19,2022-01-16 00:00:19,-0.3486386835575104,1.1525676250457764,-1.6431005001068115,-0.8412094712257385,3.0
20,2022-01-16 00:00:20,-0.36486393213272095,1.133055329322815,-1.6225255727767944,-0.8672170639038086,3.0
21,2022-01-16 00:00:21,-0.3808416724205017,1.1129194498062134,-1.5977767705917358,-0.8949277997016907,3.0
22,2022-01-16 00:00:22,-0.3965485990047455,1.0921767950057983,-1.5706932544708252,-0.9218968152999878,3.0
23,2022-01-16 00:00:23,-0.4120560586452484,1.0708515644073486,-1.5507445335388184,-0.9477841258049011,3.0
24,2022-01-16 00:00:24,-0.4273722171783447,1.048949956893921,-1.5316160917282104,-0.9734020233154297,3.0
25,2022-01-16 00:00:25,-0.4424816966056824,1.0264314413070679,-1.510948896408081,-1.0008240938186646,3.0
26,2022-01-16 00:00:26,-0.45731431245803833,1.0033140182495117,-1.483260154724121,-1.0274449586868286,3.0
27,2022-01-16 00:00:27,-0.4719449579715729,0.9795839190483093,-1.4630663394927979,-1.0546696186065674,3.0
